transaction_id,customer_id,persona,date,hour,branch,channel,items,num_items,amount_bhd,payment_method,loyalty_member
TXN118794,CUST0064,Daily Regular,2023-08-03,11,Seef,Takeaway,Cappuccino + Espresso,2,3.0,Apple Pay,True
TXN127294,CUST0095,Daily Regular,2023-08-03,16,Adliya,Talabat,Cappuccino,1,1.8,Benefit Pay,False
TXN140174,CUST0188,Frequent,2023-08-03,19,Seef,Talabat,Iced Latte,1,2.0,Apple Pay,False
TXN118919,CUST0064,Daily Regular,2023-08-04,21,Seef,Talabat,Americano,1,1.4,Cash,True
TXN117517,CUST0060,Daily Regular,2023-08-04,10,Adliya,Talabat,Flat White + Espresso,2,3.1,Apple Pay,True
TXN128696,CUST0100,Daily Regular,2023-08-04,8,Riffa,Dine-in,Cappuccino,1,1.8,Card,True
TXN124201,CUST0084,Daily Regular,2023-08-04,16,Muharraq,Dine-in,Iced Latte + Latte,2,3.8,Apple Pay,True
TXN132875,CUST0114,Daily Regular,2023-08-04,9,Seef,Dine-in,Cortado,1,1.6,Benefit Pay,True
TXN115506,CUST0051,Daily Regular,2023-08-04,7,Riffa,Dine-in,Iced Latte + Avocado Toast,2,5.5,Card,False
TXN119023,CUST0064,Daily Regular,2023-08-04,15,Seef,Dine-in,Americano + Matcha Latte,2,3.9,Card,True
TXN128526,CUST0100,Daily Regular,2023-08-04,18,Riffa,Takeaway,Latte + Spanish Latte,2,3.9,Apple Pay,True
TXN107375,CUST0025,Daily Regular,2023-08-04,16,Muharraq,Takeaway,Cortado + Cold Brew,2,3.8,Apple Pay,True
TXN131136,CUST0109,Daily Regular,2023-08-04,8,Muharraq,Dine-in,Cold Brew + Spanish Latte,2,4.3,Apple Pay,True
TXN127227,CUST0095,Daily Regular,2023-08-04,16,Adliya,Dine-in,Espresso,1,1.2,Cash,False
TXN155582,CUST0483,Weekend Visitor,2023-08-05,18,Riffa,Takeaway,Cold Brew + Latte + Spanish Latte + Iced Latte,4,8.1,Benefit Pay,True
TXN127011,CUST0094,Daily Regular,2023-08-05,8,Riffa,Dine-in,Espresso,1,1.2,Benefit Pay,True
TXN157484,CUST0682,Occasional,2023-08-05,10,Riffa,Takeaway,Espresso + Iced Latte,2,3.2,Cash,True
TXN126971,CUST0094,Daily Regular,2023-08-05,18,Riffa,Talabat,Cappuccino,1,1.8,Apple Pay,True
TXN141808,CUST0209,Frequent,2023-08-05,17,Riffa,Dine-in,Cappuccino + Flat White + Cortado,3,5.3,Card,False
TXN143284,CUST0227,Frequent,2023-08-05,15,Muharraq,Dine-in,Latte + Latte + Latte,3,5.4,Benefit Pay,True
TXN144520,CUST0242,Frequent,2023-08-05,12,Muharraq,Dine-in,Cold Brew,1,2.2,Benefit Pay,True
TXN118473,CUST0063,Daily Regular,2023-08-05,12,Seef,Jahez,Spanish Latte,1,2.1,Card,True
TXN128560,CUST0100,Daily Regular,2023-08-05,14,Riffa,Dine-in,Espresso + Iced Latte,2,3.2,Card,True
TXN101254,CUST0005,Daily Regular,2023-08-05,9,Muharraq,Dine-in,Iced Latte,1,2.0,Benefit Pay,True
TXN147759,CUST0280,Frequent,2023-08-05,17,Muharraq,Dine-in,Matcha Latte,1,2.5,Benefit Pay,False
TXN105277,CUST0018,Daily Regular,2023-08-05,19,Seef,Dine-in,Cortado,1,1.6,Cash,True
TXN127215,CUST0095,Daily Regular,2023-08-05,14,Adliya,Talabat,Cortado + Cappuccino,2,3.4,Card,False
TXN118620,CUST0063,Daily Regular,2023-08-05,15,Muharraq,Dine-in,Cortado,1,1.6,Cash,True
TXN127346,CUST0095,Daily Regular,2023-08-05,12,Riffa,Dine-in,Cold Brew + Cold Brew,2,4.4,Apple Pay,False
TXN107390,CUST0025,Daily Regular,2023-08-05,15,Muharraq,Takeaway,Americano + Date Cake,2,3.6,Cash,True
TXN149558,CUST0301,Weekend Visitor,2023-08-05,16,Riffa,Dine-in,Latte + Iced Latte,2,3.8,Cash,False
TXN117621,CUST0060,Daily Regular,2023-08-06,16,Adliya,Jahez,Flat White,1,1.9,Apple Pay,True
TXN104882,CUST0017,Daily Regular,2023-08-06,17,Riffa,Dine-in,Flat White,1,1.9,Benefit Pay,False
TXN125033,CUST0087,Daily Regular,2023-08-06,10,Riffa,Takeaway,Cappuccino,1,1.8,Benefit Pay,True
TXN105333,CUST0018,Daily Regular,2023-08-06,15,Seef,Talabat,Espresso + Americano,2,2.6,Benefit Pay,True
TXN117764,CUST0060,Daily Regular,2023-08-06,16,Adliya,Takeaway,Spanish Latte,1,2.1,Card,True
TXN126986,CUST0094,Daily Regular,2023-08-06,14,Riffa,Dine-in,Matcha Latte,1,2.5,Benefit Pay,True
TXN105271,CUST0018,Daily Regular,2023-08-06,16,Seef,Dine-in,Latte,1,1.8,Apple Pay,True
TXN107428,CUST0025,Daily Regular,2023-08-06,15,Adliya,Dine-in,Americano + Matcha Latte,2,3.9,Benefit Pay,True
TXN131116,CUST0109,Daily Regular,2023-08-06,15,Muharraq,Talabat,Flat White,1,1.9,Benefit Pay,True
TXN125066,CUST0087,Daily Regular,2023-08-06,8,Adliya,Dine-in,Latte + Cold Brew,2,4.0,Card,True
TXN129623,CUST0104,Daily Regular,2023-08-06,15,Adliya,Takeaway,Matcha Latte + Cold Brew,2,4.7,Benefit Pay,False
TXN133010,CUST0114,Daily Regular,2023-08-06,16,Seef,Dine-in,Cappuccino,1,1.8,Card,True
TXN107236,CUST0025,Daily Regular,2023-08-06,17,Muharraq,Dine-in,Flat White,1,1.9,Card,True
TXN115541,CUST0051,Daily Regular,2023-08-06,8,Riffa,Jahez,Flat White + Croissant,2,3.4,Cash,False
TXN111712,CUST0039,Daily Regular,2023-08-06,9,Adliya,Jahez,Cortado + Espresso,2,2.8,Benefit Pay,False
TXN111962,CUST0039,Daily Regular,2023-08-06,7,Adliya,Takeaway,Flat White,1,1.9,Benefit Pay,False
TXN143898,CUST0234,Frequent,2023-08-06,19,Adliya,Dine-in,Latte + Iced Latte + Matcha Latte,3,6.3,Card,True
TXN111988,CUST0039,Daily Regular,2023-08-06,7,Adliya,Dine-in,Cortado + Cold Brew,2,3.8,Benefit Pay,False
TXN128662,CUST0100,Daily Regular,2023-08-06,16,Riffa,Dine-in,Spanish Latte + Americano,2,3.5,Card,True
TXN128581,CUST0100,Daily Regular,2023-08-07,18,Riffa,Dine-in,Latte,1,1.8,Benefit Pay,True
TXN135661,CUST0131,Frequent,2023-08-07,13,Muharraq,Talabat,Cold Brew,1,2.2,Benefit Pay,True
TXN116810,CUST0057,Daily Regular,2023-08-07,11,Muharraq,Takeaway,Cold Brew + Cortado,2,3.8,Card,True
TXN123069,CUST0079,Daily Regular,2023-08-07,8,Seef,Jahez,Espresso + Cold Brew,2,3.4,Benefit Pay,True
TXN132938,CUST0114,Daily Regular,2023-08-07,13,Seef,Takeaway,Espresso,1,1.2,Benefit Pay,True
TXN101214,CUST0005,Daily Regular,2023-08-07,19,Adliya,Dine-in,Flat White + Latte,2,3.7,Apple Pay,True
TXN120796,CUST0071,Daily Regular,2023-08-07,10,Riffa,Dine-in,Americano + Cappuccino,2,3.2,Benefit Pay,True
TXN147698,CUST0280,Frequent,2023-08-07,18,Seef,Takeaway,Spanish Latte,1,2.1,Card,False
TXN124173,CUST0084,Daily Regular,2023-08-07,11,Muharraq,Dine-in,Espresso + Cheesecake,2,4.0,Benefit Pay,True
TXN156968,CUST0618,Occasional,2023-08-07,13,Adliya,Talabat,Cappuccino + Americano,2,3.2,Card,False
TXN123209,CUST0079,Daily Regular,2023-08-07,9,Adliya,Dine-in,Espresso + Flat White,2,3.1,Benefit Pay,True
TXN138040,CUST0161,Frequent,2023-08-08,10,Adliya,Takeaway,Americano + Latte,2,3.2,Card,True
TXN125330,CUST0087,Daily Regular,2023-08-08,12,Adliya,Talabat,Flat White + Americano,2,3.3,Benefit Pay,True
TXN129601,CUST0104,Daily Regular,2023-08-08,9,Adliya,Takeaway,Americano,1,1.4,Benefit Pay,False
TXN107297,CUST0025,Daily Regular,2023-08-08,8,Muharraq,Takeaway,Latte,1,1.8,Card,True
TXN132900,CUST0114,Daily Regular,2023-08-08,11,Seef,Talabat,Latte + Latte,2,3.6,Benefit Pay,True
TXN125060,CUST0087,Daily Regular,2023-08-08,12,Adliya,Dine-in,Matcha Latte + Latte,2,4.3,Benefit Pay,True
TXN123210,CUST0079,Daily Regular,2023-08-08,8,Muharraq,Takeaway,Espresso + Cold Brew,2,3.4,Apple Pay,True
TXN107276,CUST0025,Daily Regular,2023-08-08,8,Muharraq,Dine-in,Flat White,1,1.9,Benefit Pay,True
TXN105168,CUST0018,Daily Regular,2023-08-08,12,Seef,Takeaway,Flat White,1,1.9,Benefit Pay,True
TXN104965,CUST0017,Daily Regular,2023-08-08,18,Riffa,Takeaway,Iced Latte + Halloumi Sandwich,2,5.2,Benefit Pay,False
TXN143784,CUST0232,Frequent,2023-08-08,14,Riffa,Dine-in,Cortado,1,1.6,Card,True
TXN107368,CUST0025,Daily Regular,2023-08-08,10,Muharraq,Talabat,Spanish Latte,1,2.1,Card,True
TXN118751,CUST0064,Daily Regular,2023-08-08,10,Seef,Dine-in,Iced Latte,1,2.0,Apple Pay,True
TXN115469,CUST0051,Daily Regular,2023-08-08,8,Seef,Dine-in,Matcha Latte,1,2.5,Benefit Pay,False
TXN155853,CUST0491,Weekend Visitor,2023-08-08,16,Riffa,Takeaway,Cold Brew + Latte + Matcha Latte + Cappuccino,4,8.3,Benefit Pay,True
TXN124264,CUST0084,Daily Regular,2023-08-08,18,Muharraq,Jahez,Espresso,1,1.2,Card,True
TXN125171,CUST0087,Daily Regular,2023-08-08,15,Adliya,Takeaway,Iced Latte,1,2.0,Cash,True
TXN125090,CUST0087,Daily Regular,2023-08-08,13,Adliya,Takeaway,Iced Latte + Spanish Latte,2,4.1,Card,True
TXN111771,CUST0039,Daily Regular,2023-08-08,15,Riffa,Talabat,Cold Brew,1,2.2,Benefit Pay,False
TXN156573,CUST0561,Occasional,2023-08-09,16,Adliya,Talabat,Flat White,1,1.9,Apple Pay,False
TXN143519,CUST0230,Frequent,2023-08-09,11,Seef,Jahez,Espresso + Matcha Latte + Flat White,3,5.6,Benefit Pay,True
TXN144229,CUST0238,Frequent,2023-08-09,11,Riffa,Jahez,Latte,1,1.8,Benefit Pay,True
TXN105308,CUST0018,Daily Regular,2023-08-09,8,Seef,Dine-in,Spanish Latte + Matcha Latte,2,4.6,Cash,True
TXN118892,CUST0064,Daily Regular,2023-08-09,14,Adliya,Jahez,Spanish Latte,1,2.1,Apple Pay,True
TXN105219,CUST0018,Daily Regular,2023-08-09,18,Seef,Dine-in,Latte + Cheesecake,2,4.6,Apple Pay,True
TXN137948,CUST0159,Frequent,2023-08-09,18,Seef,Dine-in,Matcha Latte + Cheesecake,2,5.3,Benefit Pay,True
TXN118406,CUST0063,Daily Regular,2023-08-09,8,Seef,Dine-in,Flat White,1,1.9,Apple Pay,True
TXN143334,CUST0227,Frequent,2023-08-09,15,Muharraq,Takeaway,Flat White + Spanish Latte + Spanish Latte,3,6.1,Card,True
TXN124150,CUST0084,Daily Regular,2023-08-09,18,Muharraq,Talabat,Cortado + Espresso,2,2.8,Benefit Pay,True
TXN127383,CUST0095,Daily Regular,2023-08-09,18,Adliya,Takeaway,Americano,1,1.4,Cash,False
TXN128549,CUST0100,Daily Regular,2023-08-09,8,Riffa,Takeaway,Iced Latte + Flat White,2,3.9,Apple Pay,True
TXN138082,CUST0161,Frequent,2023-08-09,8,Adliya,Jahez,Americano + Americano + Cappuccino,3,4.6,Apple Pay,True
TXN120766,CUST0071,Daily Regular,2023-08-09,17,Riffa,Takeaway,Americano,1,1.4,Cash,True
TXN139791,CUST0183,Frequent,2023-08-09,19,Seef,Takeaway,Cortado + Americano,2,3.0,Apple Pay,True
TXN129533,CUST0104,Daily Regular,2023-08-09,18,Riffa,Takeaway,Iced Latte,1,2.0,Benefit Pay,False
TXN117573,CUST0060,Daily Regular,2023-08-09,17,Adliya,Jahez,Cortado,1,1.6,Apple Pay,True
TXN118748,CUST0064,Daily Regular,2023-08-09,8,Seef,Dine-in,Flat White + Halloumi Sandwich,2,5.1,Benefit Pay,True
TXN131087,CUST0109,Daily Regular,2023-08-09,8,Muharraq,Dine-in,Cappuccino + Americano,2,3.2,Apple Pay,True
TXN124342,CUST0084,Daily Regular,2023-08-09,7,Riffa,Jahez,Espresso + Cappuccino,2,3.0,Benefit Pay,True
TXN127149,CUST0094,Daily Regular,2023-08-09,14,Riffa,Takeaway,Cold Brew + Americano,2,3.6,Benefit Pay,True
TXN101401,CUST0005,Daily Regular,2023-08-09,11,Adliya,Dine-in,Iced Latte,1,2.0,Apple Pay,True
TXN139782,CUST0183,Frequent,2023-08-09,9,Seef,Jahez,Americano + Iced Latte + Flat White,3,5.3,Apple Pay,True
TXN143700,CUST0231,Frequent,2023-08-10,13,Seef,Dine-in,Spanish Latte + Espresso,2,3.3,Apple Pay,False
TXN147718,CUST0280,Frequent,2023-08-10,19,Seef,Talabat,Cortado + Matcha Latte + Americano,3,5.5,Benefit Pay,False
TXN128527,CUST0100,Daily Regular,2023-08-10,7,Riffa,Dine-in,Latte + Date Cake,2,4.0,Apple Pay,True
TXN137294,CUST0150,Frequent,2023-08-10,13,Riffa,Takeaway,Cold Brew + Date Cake + Date Cake,3,6.6,Card,True
TXN115474,CUST0051,Daily Regular,2023-08-10,17,Riffa,Dine-in,Americano,1,1.4,Card,False
TXN126950,CUST0094,Daily Regular,2023-08-10,10,Riffa,Takeaway,Americano,1,1.4,Benefit Pay,True
TXN105032,CUST0017,Daily Regular,2023-08-10,10,Adliya,Dine-in,Spanish Latte,1,2.1,Card,False
TXN147667,CUST0280,Frequent,2023-08-10,9,Seef,Talabat,Matcha Latte + Date Cake + Flat White,3,6.6,Cash,False
TXN133089,CUST0114,Daily Regular,2023-08-10,9,Seef,Talabat,Matcha Latte,1,2.5,Card,True
TXN117484,CUST0060,Daily Regular,2023-08-10,8,Adliya,Dine-in,Spanish Latte,1,2.1,Card,True
TXN128401,CUST0100,Daily Regular,2023-08-10,17,Riffa,Dine-in,Matcha Latte,1,2.5,Benefit Pay,True
TXN118700,CUST0063,Daily Regular,2023-08-10,7,Riffa,Jahez,Cortado,1,1.6,Cash,True
TXN136392,CUST0140,Frequent,2023-08-10,14,Adliya,Talabat,Cappuccino + Americano,2,3.2,Apple Pay,True
TXN138085,CUST0161,Frequent,2023-08-10,13,Adliya,Dine-in,Flat White + Americano + Espresso,3,4.5,Cash,True
TXN137923,CUST0159,Frequent,2023-08-10,17,Seef,Dine-in,Flat White + Karak Tea,2,2.7,Card,True
TXN101296,CUST0005,Daily Regular,2023-08-11,20,Adliya,Jahez,Americano + Halloumi Sandwich,2,4.6,Apple Pay,True
TXN153181,CUST0410,Weekend Visitor,2023-08-11,15,Seef,Dine-in,Cappuccino + Flat White,2,3.7,Card,True
TXN143714,CUST0231,Frequent,2023-08-11,7,Seef,Jahez,Cappuccino,1,1.8,Apple Pay,False
TXN129696,CUST0104,Daily Regular,2023-08-11,10,Adliya,Takeaway,Latte,1,1.8,Card,False
TXN101453,CUST0005,Daily Regular,2023-08-11,9,Adliya,Dine-in,Cappuccino,1,1.8,Card,True
TXN140327,CUST0191,Frequent,2023-08-11,12,Seef,Jahez,Americano + Cold Brew + Cappuccino,3,5.4,Card,True
TXN115554,CUST0051,Daily Regular,2023-08-11,8,Riffa,Jahez,Latte,1,1.8,Benefit Pay,False
TXN117487,CUST0060,Daily Regular,2023-08-11,11,Adliya,Talabat,Cold Brew,1,2.2,Benefit Pay,True
TXN122800,CUST0078,Daily Regular,2023-08-11,7,Muharraq,Takeaway,Americano,1,1.4,Apple Pay,True
TXN122941,CUST0078,Daily Regular,2023-08-11,9,Muharraq,Dine-in,Espresso,1,1.2,Apple Pay,True
TXN104886,CUST0017,Daily Regular,2023-08-11,10,Riffa,Takeaway,Americano + Avocado Toast,2,4.9,Apple Pay,False
TXN138043,CUST0161,Frequent,2023-08-11,18,Adliya,Talabat,Cortado + Iced Latte + Karak Tea,3,4.4,Apple Pay,True
TXN128596,CUST0100,Daily Regular,2023-08-11,9,Adliya,Talabat,Latte,1,1.8,Benefit Pay,True
TXN153167,CUST0410,Weekend Visitor,2023-08-11,15,Muharraq,Dine-in,Cortado + Cortado,2,3.2,Card,True
TXN129555,CUST0104,Daily Regular,2023-08-11,11,Adliya,Takeaway,Flat White,1,1.9,Benefit Pay,False
TXN155835,CUST0491,Weekend Visitor,2023-08-11,16,Riffa,Dine-in,Iced Latte + Latte + Spanish Latte + Cappuccino,4,7.7,Cash,True
TXN156630,CUST0570,Occasional,2023-08-11,18,Muharraq,Dine-in,Iced Latte + Americano + Flat White,3,5.3,Benefit Pay,False
TXN117816,CUST0060,Daily Regular,2023-08-11,16,Seef,Dine-in,Latte,1,1.8,Benefit Pay,True
TXN124276,CUST0084,Daily Regular,2023-08-11,8,Muharraq,Dine-in,Iced Latte + Halloumi Sandwich,2,5.2,Apple Pay,True
TXN105365,CUST0018,Daily Regular,2023-08-12,11,Seef,Dine-in,Matcha Latte,1,2.5,Benefit Pay,True
TXN153042,CUST0407,Weekend Visitor,2023-08-12,17,Adliya,Dine-in,Matcha Latte + Latte + Croissant + Halloumi Sandwich,4,9.0,Apple Pay,False
TXN142954,CUST0224,Frequent,2023-08-12,16,Riffa,Jahez,Iced Latte + Cappuccino + Date Cake,3,6.0,Benefit Pay,True
TXN129560,CUST0104,Daily Regular,2023-08-12,8,Adliya,Takeaway,Iced Latte,1,2.0,Card,False
TXN137588,CUST0155,Frequent,2023-08-12,14,Muharraq,Dine-in,Iced Latte,1,2.0,Benefit Pay,True
TXN122625,CUST0078,Daily Regular,2023-08-12,16,Muharraq,Dine-in,Latte,1,1.8,Card,True
TXN124147,CUST0084,Daily Regular,2023-08-12,10,Muharraq,Dine-in,Matcha Latte,1,2.5,Cash,True
TXN156850,CUST0603,Occasional,2023-08-12,10,Seef,Talabat,Latte,1,1.8,Cash,False
TXN143108,CUST0225,Frequent,2023-08-12,21,Muharraq,Dine-in,Cortado + Espresso,2,2.8,Apple Pay,True
TXN117525,CUST0060,Daily Regular,2023-08-12,20,Adliya,Takeaway,Spanish Latte + Halloumi Sandwich,2,5.3,Card,True
TXN117676,CUST0060,Daily Regular,2023-08-12,15,Adliya,Dine-in,Flat White,1,1.9,Benefit Pay,True
TXN154126,CUST0440,Weekend Visitor,2023-08-12,9,Riffa,Dine-in,Americano + Spanish Latte + Croissant,3,5.0,Benefit Pay,True
TXN116879,CUST0057,Daily Regular,2023-08-12,10,Muharraq,Talabat,Spanish Latte,1,2.1,Apple Pay,True
TXN143653,CUST0231,Frequent,2023-08-12,7,Seef,Dine-in,Americano + Espresso + Cortado,3,4.2,Benefit Pay,False
TXN143884,CUST0234,Frequent,2023-08-12,13,Riffa,Dine-in,Cold Brew + Date Cake + Halloumi Sandwich,3,7.6,Benefit Pay,True
TXN137345,CUST0151,Frequent,2023-08-12,8,Adliya,Dine-in,Cold Brew,1,2.2,Benefit Pay,False
TXN118977,CUST0064,Daily Regular,2023-08-12,20,Seef,Takeaway,Americano + Karak Tea,2,2.2,Benefit Pay,True
TXN122685,CUST0078,Daily Regular,2023-08-12,11,Muharraq,Dine-in,Spanish Latte + Cappuccino,2,3.9,Apple Pay,True
TXN137306,CUST0151,Frequent,2023-08-12,20,Adliya,Dine-in,Flat White + Espresso,2,3.1,Benefit Pay,False
TXN129545,CUST0104,Daily Regular,2023-08-13,12,Muharraq,Takeaway,Cold Brew + Americano,2,3.6,Apple Pay,False
TXN149568,CUST0301,Weekend Visitor,2023-08-13,10,Riffa,Dine-in,Matcha Latte + Date Cake + Matcha Latte + Cheesecake,4,10.0,Card,False
TXN129554,CUST0104,Daily Regular,2023-08-13,9,Adliya,Dine-in,Matcha Latte,1,2.5,Card,False
TXN105110,CUST0017,Daily Regular,2023-08-13,9,Riffa,Takeaway,Americano + Croissant,2,2.9,Benefit Pay,False
TXN154103,CUST0440,Weekend Visitor,2023-08-13,7,Riffa,Dine-in,Flat White + Karak Tea,2,2.7,Benefit Pay,True
TXN129938,CUST0105,Daily Regular,2023-08-13,12,Adliya,Talabat,Cortado + Latte,2,3.4,Card,True
TXN107313,CUST0025,Daily Regular,2023-08-13,9,Muharraq,Dine-in,Espresso + Cold Brew,2,3.4,Benefit Pay,True
TXN118765,CUST0064,Daily Regular,2023-08-13,17,Riffa,Dine-in,Cappuccino + Flat White,2,3.7,Benefit Pay,True
TXN118967,CUST0064,Daily Regular,2023-08-13,12,Seef,Dine-in,Matcha Latte + Cold Brew,2,4.7,Card,True
TXN119007,CUST0064,Daily Regular,2023-08-13,20,Muharraq,Takeaway,Flat White + Espresso,2,3.1,Apple Pay,True
TXN118494,CUST0063,Daily Regular,2023-08-13,12,Muharraq,Dine-in,Cold Brew + Karak Tea,2,3.0,Benefit Pay,True
TXN155137,CUST0469,Weekend Visitor,2023-08-13,7,Adliya,Dine-in,Cappuccino + Espresso + Cheesecake,3,5.8,Benefit Pay,True
TXN143259,CUST0227,Frequent,2023-08-13,16,Muharraq,Talabat,Cold Brew,1,2.2,Benefit Pay,True
TXN105179,CUST0018,Daily Regular,2023-08-13,9,Seef,Talabat,Cappuccino,1,1.8,Apple Pay,True
TXN139809,CUST0183,Frequent,2023-08-13,14,Seef,Takeaway,Cappuccino,1,1.8,Apple Pay,True
TXN118436,CUST0063,Daily Regular,2023-08-13,7,Muharraq,Dine-in,Flat White,1,1.9,Benefit Pay,True
TXN117750,CUST0060,Daily Regular,2023-08-13,14,Seef,Jahez,Latte + Flat White,2,3.7,Apple Pay,True
TXN124192,CUST0084,Daily Regular,2023-08-13,20,Muharraq,Dine-in,Cortado + Iced Latte,2,3.6,Benefit Pay,True
TXN118760,CUST0064,Daily Regular,2023-08-14,11,Seef,Talabat,Matcha Latte + Matcha Latte,2,5.0,Card,True
TXN118912,CUST0064,Daily Regular,2023-08-14,12,Seef,Talabat,Iced Latte + Cortado,2,3.6,Benefit Pay,True
TXN130067,CUST0105,Daily Regular,2023-08-14,12,Adliya,Talabat,Cortado,1,1.6,Benefit Pay,True
TXN117637,CUST0060,Daily Regular,2023-08-14,9,Muharraq,Dine-in,Americano,1,1.4,Apple Pay,True
TXN117539,CUST0060,Daily Regular,2023-08-14,18,Adliya,Dine-in,Cortado + Croissant,2,3.1,Apple Pay,True
TXN128471,CUST0100,Daily Regular,2023-08-14,15,Riffa,Dine-in,Flat White,1,1.9,Benefit Pay,True
TXN133058,CUST0114,Daily Regular,2023-08-14,20,Seef,Takeaway,Latte + Spanish Latte,2,3.9,Benefit Pay,True
TXN124350,CUST0084,Daily Regular,2023-08-14,16,Muharraq,Dine-in,Spanish Latte,1,2.1,Benefit Pay,True
TXN111718,CUST0039,Daily Regular,2023-08-14,16,Adliya,Dine-in,Flat White + Cold Brew,2,4.1,Benefit Pay,False
TXN124299,CUST0084,Daily Regular,2023-08-14,10,Muharraq,Dine-in,Cappuccino + Americano,2,3.2,Card,True
TXN111939,CUST0039,Daily Regular,2023-08-14,12,Adliya,Dine-in,Cappuccino + Matcha Latte,2,4.3,Apple Pay,False
TXN139226,CUST0175,Frequent,2023-08-14,15,Seef,Dine-in,Matcha Latte + Flat White + Matcha Latte,3,6.9,Benefit Pay,False
TXN125022,CUST0087,Daily Regular,2023-08-14,13,Adliya,Takeaway,Matcha Latte + Iced Latte,2,4.5,Apple Pay,True
TXN136865,CUST0145,Frequent,2023-08-14,14,Adliya,Dine-in,Spanish Latte + Cappuccino + Cold Brew,3,6.1,Card,True
TXN137658,CUST0156,Frequent,2023-08-14,16,Muharraq,Takeaway,Spanish Latte + Flat White + Cappuccino,3,5.8,Card,True
TXN141784,CUST0209,Frequent,2023-08-15,19,Riffa,Dine-in,Espresso,1,1.2,Benefit Pay,False
TXN105136,CUST0018,Daily Regular,2023-08-15,7,Seef,Dine-in,Flat White,1,1.9,Apple Pay,True
TXN124286,CUST0084,Daily Regular,2023-08-15,8,Muharraq,Dine-in,Cortado + Spanish Latte,2,3.7,Card,True
TXN155128,CUST0469,Weekend Visitor,2023-08-15,9,Seef,Talabat,Cappuccino + Flat White + Cortado,3,5.3,Card,True
TXN126993,CUST0094,Daily Regular,2023-08-15,20,Adliya,Takeaway,Espresso,1,1.2,Card,True
TXN157345,CUST0666,Occasional,2023-08-15,13,Adliya,Dine-in,Flat White,1,1.9,Benefit Pay,False
TXN123012,CUST0079,Daily Regular,2023-08-15,11,Seef,Dine-in,Americano,1,1.4,Benefit Pay,True
TXN104878,CUST0017,Daily Regular,2023-08-15,13,Riffa,Dine-in,Cold Brew,1,2.2,Apple Pay,False
TXN131302,CUST0109,Daily Regular,2023-08-15,11,Muharraq,Jahez,Cold Brew,1,2.2,Apple Pay,True
TXN100454,CUST0002,Daily Regular,2023-08-15,7,Seef,Talabat,Americano,1,1.4,Benefit Pay,True
TXN117691,CUST0060,Daily Regular,2023-08-15,17,Adliya,Dine-in,Latte,1,1.8,Benefit Pay,True
TXN122948,CUST0078,Daily Regular,2023-08-15,19,Muharraq,Takeaway,Flat White + Cortado,2,3.5,Apple Pay,True
TXN122924,CUST0078,Daily Regular,2023-08-15,13,Muharraq,Dine-in,Latte,1,1.8,Apple Pay,True
TXN156975,CUST0620,Occasional,2023-08-15,16,Muharraq,Jahez,Americano + Americano,2,2.8,Apple Pay,False
TXN115458,CUST0051,Daily Regular,2023-08-15,19,Adliya,Takeaway,Cortado + Americano,2,3.0,Card,False
TXN130966,CUST0108,Daily Regular,2023-08-15,14,Adliya,Talabat,Americano + Karak Tea,2,2.2,Card,True
TXN131298,CUST0109,Daily Regular,2023-08-15,8,Muharraq,Dine-in,Iced Latte + Cold Brew,2,4.2,Benefit Pay,True
TXN118740,CUST0064,Daily Regular,2023-08-16,8,Seef,Dine-in,Cold Brew,1,2.2,Apple Pay,True
TXN118488,CUST0063,Daily Regular,2023-08-16,8,Muharraq,Takeaway,Americano,1,1.4,Benefit Pay,True
TXN130818,CUST0108,Daily Regular,2023-08-16,20,Riffa,Takeaway,Americano,1,1.4,Card,True
TXN122683,CUST0078,Daily Regular,2023-08-16,14,Muharraq,Dine-in,Cold Brew + Halloumi Sandwich,2,5.4,Benefit Pay,True
TXN143644,CUST0231,Frequent,2023-08-16,17,Seef,Dine-in,Americano,1,1.4,Benefit Pay,False
TXN149565,CUST0301,Weekend Visitor,2023-08-16,19,Riffa,Dine-in,Iced Latte + Espresso + Iced Latte,3,5.2,Apple Pay,False
TXN128621,CUST0100,Daily Regular,2023-08-16,12,Riffa,Takeaway,Iced Latte + Avocado Toast,2,5.5,Benefit Pay,True
TXN139183,CUST0175,Frequent,2023-08-16,7,Seef,Jahez,Matcha Latte,1,2.5,Benefit Pay,False
TXN132987,CUST0114,Daily Regular,2023-08-16,9,Seef,Dine-in,Spanish Latte,1,2.1,Benefit Pay,True
TXN132953,CUST0114,Daily Regular,2023-08-16,12,Seef,Takeaway,Cortado + Cheesecake,2,4.4,Card,True
TXN143315,CUST0227,Frequent,2023-08-16,8,Muharraq,Dine-in,Cold Brew + Spanish Latte,2,4.3,Apple Pay,True
TXN100539,CUST0002,Daily Regular,2023-08-16,16,Seef,Takeaway,Matcha Latte,1,2.5,Benefit Pay,True
TXN115517,CUST0051,Daily Regular,2023-08-16,21,Seef,Dine-in,Americano + Cold Brew,2,3.6,Apple Pay,False
TXN117512,CUST0060,Daily Regular,2023-08-16,15,Adliya,Dine-in,Latte,1,1.8,Card,True
TXN117659,CUST0060,Daily Regular,2023-08-16,13,Adliya,Dine-in,Americano + Iced Latte,2,3.4,Benefit Pay,True
